file_path,caption
dataset/audio/MGlai7_m_204.wav,"Someone plays a light flute tune that portrays a forest of towering redwood trees in california."
dataset/audio/MGlai7_m_205.wav,"Someone plays a rustic banjo rhythm that portrays an old-fashioned riverboat on the mississippi."
dataset/audio/MGlai7_m_206.wav,"Someone plays a classical Guitar arpeggios that portrays a quiet, rose-scented courtyard in Damascus."
dataset/audio/MGlai7_m_207.wav,"Someone plays a deep double bass line that portrays a dimly lit, underground blues den in chicago."
dataset/audio/MGlai7_m_208.wav,"Someone plays a cheerful ukulele song that portrays a gentle trade wind across a turquoise lagoon in bora bora."
dataset/audio/MGlai7_m_209.wav,"Someone plays a shimmering harp melody that portrays a secluded, crystal-lined cave in mexico."
dataset/audio/MGlai7_m_210.wav,"Someone plays an acoustic guitar strum that portrays the atmosphere of a dusty, old western saloon in tombstone."
dataset/audio/MGlai7_m_211.wav,"Someone plays a soaring violin melody that portrays a vast, rolling heather moor in scotland."
dataset/audio/MGlai7_m_212.wav,"Someone plays an acoustic bass line that portrays a riverside boathouse on the thames."
dataset/audio/MGlai7_m_213.wav,"Someone plays a nylon string Guitar tremolo that portrays a tranquil, bamboo garden in Bali."
dataset/audio/MGlai7_m_214.wav,"Someone plays a wandering mandolin tune that portrays a quiet, alpine village in switzerland."
dataset/audio/MGlai7_m_215.wav,"Someone plays a deep cello drone that portrays an echoing, stone-lined well in an italian castle."
dataset/audio/MGlai7_m_216.wav,"Someone plays a bright flute solo that portrays a meadow filled with wildflowers and butterflies in the rockies."
dataset/audio/MGlai7_m_217.wav,"Someone plays a lively Banjo picking that portrays a mountain shack during a thunderstorm in the Appalachians."
dataset/audio/MGlai7_m_218.wav,"Someone plays a fingerpicked Guitar melody that portrays a dimly lit, second-hand bookstore in Dublin."
dataset/audio/MGlai7_m_219.wav,"Someone plays a booming double bass note that portrays a historic, candlelit banquet hall in hampton court palace."
dataset/audio/MGlai7_m_220.wav,"Someone plays a bouncing ukulele rhythm that portrays a sun-warmed, sandy beach in california."
dataset/audio/MGlai7_m_221.wav,"Someone plays a sparkling Harp arpeggios that portrays a hidden, sunlit ice cave in Alaska."
dataset/audio/MGlai7_m_222.wav,"Someone plays an acoustic guitar rhythm that portrays a small, wooden chapel at dawn in rural vermont."
dataset/audio/MGlai7_m_223.wav,"Someone plays a soulful violin tune that portrays a field of ripening corn in iowa."
dataset/audio/MGlai7_m_224.wav,"Someone plays a mellow acoustic bass line that portrays the mood in a quiet, late-night coffee shop in seattle."
dataset/audio/MGlai7_m_225.wav,"Someone plays a classical Guitar music that portrays a quiet, ivy-covered garden wall in Oxford."
dataset/audio/MGlai7_m_226.wav,"Someone plays a wistful mandolin melody that portrays a forgotten, overgrown vineyard in france."
dataset/audio/MGlai7_m_227.wav,"Someone plays a dramatic cello passage that portrays a grand, empty opera house in la scala, milan."
dataset/audio/MGlai7_m_228.wav,"Someone plays a light flute trill that portrays a vibrant, blooming cherry orchard in japan."
dataset/audio/MGlai7_m_229.wav,"Someone plays a driving banjo beat that portrays a rustic, log cabin dance hall in the ozarks."
dataset/audio/MGlai7_m_230.wav,"Someone plays a smooth acoustic guitar melody that portrays a dusty, antique music shop in nashville."
dataset/audio/MGlai7_m_231.wav,"Someone plays a low double bass hum that portrays a shadowy, old lighthouse tower on the coast of maine."
dataset/audio/MGlai7_m_232.wav,"Someone plays a playful ukulele song that portrays a hammock swaying in a tropical breeze in the maldives."
dataset/audio/MGlai7_m_233.wav,"Someone plays an ethereal harp melody that portrays a moonlit, ancient stone circle at stonehenge."
dataset/audio/MGlai7_m_234.wav,"Someone plays a steady Acoustic guitar strumming that portrays a snowbound mountain refuge in the Himalayas."
dataset/audio/MGlai7_m_235.wav,"Someone plays an emotional violin piece that portrays a windswept, rocky promontory in the faroe islands."
dataset/audio/MGlai7_m_236.wav,"Someone plays a deep acoustic bass line that portrays ambiance in a quiet, after-hours blues club in st. louis."
dataset/audio/MGlai7_m_237.wav,"Someone plays a serene nylon string guitar tune that portrays a peaceful, misty eucalyptus grove in australia."
dataset/audio/MGlai7_m_238.wav,"Someone plays a nostalgic mandolin melody that portrays a dusty, forgotten attic in an english manor house."
dataset/audio/MGlai7_m_239.wav,"Someone plays a powerful cello crescendo that portrays a vast, empty cathedral nave in cologne."
dataset/audio/MGlai7_m_240.wav,"Someone plays a bright flute improvisation that portrays a hidden, sun-dappled canyon in utah."
dataset/audio/MGlai7_m_241.wav,"Someone plays a rhythmic banjo pattern that portrays a campfire under a canopy of stars in big bend national park."
dataset/audio/MGlai7_m_242.wav,"Someone plays a gentle fingerstyle guitar melody that portrays a quiet, old-world library in trinity college, dublin."
dataset/audio/MGlai7_m_243.wav,"Someone plays a profound double bass line that portrays a dark, ancient burial chamber in egypt."
dataset/audio/MGlai7_m_244.wav,"Someone plays a lively ukulele tune that portrays a sailboat gliding across a calm sea near santorini."
dataset/audio/MGlai7_m_245.wav,"Someone plays a soothing harp melody that portrays a secluded, mossy mountain stream in the great smoky mountains."
dataset/audio/MGlai7_m_246.wav,"Someone plays a relaxed acoustic guitar rhythm that portrays a quiet, one-room schoolhouse on the prairie."
dataset/audio/MGlai7_m_247.wav,"Someone plays a passionate violin solo that portrays a vineyard bathed in golden light in sonoma valley."
dataset/audio/MGlai7_m_248.wav,"Someone plays a warm acoustic bass line that portrays the mood in a dimly lit, intimate wine bar in buenos aires."
dataset/audio/MGlai7_m_249.wav,"Someone plays a refined Classical guitar music that portrays a quiet, sculpture-filled courtyard in Rome."
dataset/audio/MGlai7_m_250.wav,"Someone plays a longing mandolin tune that portrays a lonely, fog-shrouded harbor in san francisco."
dataset/audio/MGlai7_m_251.wav,"Someone plays a resonant cello melody that portrays a grand, abandoned palace ballroom in versailles."
dataset/audio/MGlai7_m_252.wav,"Someone plays a clear flute melody that portrays a lush, verdant rainforest clearing near iguazu falls."
dataset/audio/MGlai7_m_253.wav,"Someone plays a driving banjo rhythm that portrays a lively, bustling town square during mardi gras in new orleans."
dataset/audio/MGlai7_m_254.wav,"Someone plays a soft acoustic guitar tune that portrays a quiet, snow-covered pine forest in sweden."
dataset/audio/MGlai7_m_255.wav,"Someone plays a deep double bass drone that portrays a silent, ancient subterranean temple in malta."
dataset/audio/MGlai7_m_256.wav,"Someone plays a cheerful ukulele song that portrays a picnic blanket in a sunny, flower-filled meadow near mount fuji."
dataset/audio/MGlai7_m_257.wav,"Someone plays a delicate harp arpeggio that portrays a misty, enchanted woodland glen in the black forest."
dataset/audio/MGlai7_m_258.wav,"Someone plays a calm acoustic guitar strum that portrays a rustic, weathered wooden pier on lake geneva."
dataset/audio/MGlai7_m_259.wav,"Someone plays a tender violin melody that portrays a field of lavender at twilight near valensole, france."
dataset/audio/MGlai7_m_260.wav,"Someone plays a smooth acoustic bass line that portrays the tone in a quiet, candlelit italian trattoria in trastevere, rome."
dataset/audio/MGlai7_m_261.wav,"Someone plays a tranquil nylon string guitar tune that portrays a peaceful, raked sand garden in ryoan-ji temple, kyoto."
dataset/audio/MGlai7_m_262.wav,"Someone plays a reflective mandolin piece that portrays a quiet, hilltop observatory overlooking los angeles."
dataset/audio/MGlai7_m_263.wav,"Someone plays a rich cello tone that portrays a grand, historic courtroom in the old bailey, london."
dataset/audio/MGlai7_m_264.wav,"Someone plays a playful flute melody that portrays a vibrant, open-air marketplace in istanbul."
dataset/audio/MGlai7_m_265.wav,"Someone plays a steady Banjo picking that portrays a small, rural general store in Mississippi."
dataset/audio/MGlai7_m_266.wav,"Someone plays a warm fingerpicked guitar melody that portrays a cozy, firelit mountain cabin in aspen."
dataset/audio/MGlai7_m_267.wav,"Someone plays a solemn double bass line that portrays a hushed, ancient monastery crypt in armenia."
dataset/audio/MGlai7_m_268.wav,"Someone plays a light ukulele strum that portrays a porch overlooking a tranquil, moonlit bay in the florida keys."
dataset/audio/MGlai7_m_269.wav,"Someone plays an enchanting harp melody that portrays a hidden, underground grotto in capri."
dataset/audio/MGlai7_m_270.wav,"Someone plays a relaxed acoustic guitar rhythm that portrays a quiet, old-fashioned tea parlor in harrogate."
dataset/audio/MGlai7_m_271.wav,"Someone plays a spirited violin piece that portrays a bustling, victorian train station hall in melbourne."
dataset/audio/MGlai7_m_272.wav,"Someone plays a deep acoustic bass line that portrays a dimly lit, smoky jazz lounge in harlem."
dataset/audio/MGlai7_m_273.wav,"Someone plays a serene classical guitar tune that portrays a peaceful, secluded botanical garden in rio de janeiro."
dataset/audio/MGlai7_m_274.wav,"Someone plays a pensive mandolin tune that portrays a quiet, fog-bound fishing village in cornwall."
dataset/audio/MGlai7_m_275.wav,"Someone plays a dramatic cello passage that portrays a grand, empty concert hall foyer in the bolshoi theatre, moscow."
dataset/audio/MGlai7_m_276.wav,"Someone plays a bright flute solo that portrays a lively, tropical bird sanctuary in belize."
dataset/audio/MGlai7_m_277.wav,"Someone plays a rhythmic banjo pattern that portrays a lively, outdoor country dance in kentucky."
dataset/audio/MGlai7_m_278.wav,"Someone plays a soft acoustic guitar melody that portrays a quiet, snow-covered wilderness in alaska."
dataset/audio/MGlai7_m_279.wav,"Someone plays a resonant double bass that portrays a dark, historic sailing ship's hold on the uss constitution."
dataset/audio/MGlai7_m_280.wav,"Someone plays a joyful ukulele song that portrays a sandy beach at the edge of the surf in bali."
dataset/audio/MGlai7_m_281.wav,"Someone plays a shimmering harp melody that portrays a moonlit, walled rose garden at sissinghurst castle."
dataset/audio/MGlai7_m_282.wav,"Someone plays a steady Acoustic guitar strumming that portrays a quiet, old-fashioned bookstore cafe in Portland, Oregon."
dataset/audio/MGlai7_m_283.wav,"Someone plays an emotional violin piece that portrays a desolate, windswept highland plateau in scotland."
dataset/audio/MGlai7_m_284.wav,"Someone plays a mellow acoustic bass line that portrays a quiet, underground speakeasy bar in chicago."
dataset/audio/MGlai7_m_285.wav,"Someone plays a delicate nylon string guitar tune that portrays a peaceful, japanese zen garden in san francisco."
dataset/audio/MGlai7_m_286.wav,"Someone plays a nostalgic mandolin melody that portrays a dusty, abandoned clock tower in prague."
dataset/audio/MGlai7_m_287.wav,"Someone plays a powerful cello crescendo that portrays a large, echoing desert canyon in namibia."
dataset/audio/MGlai7_m_288.wav,"Someone plays a clear flute trill that portrays a vibrant, blooming rooftop terrace in singapore."
dataset/audio/MGlai7_m_289.wav,"Someone plays a driving banjo beat that portrays a rustic mountain outpost at sunset in the canadian rockies."
dataset/audio/MGlai7_m_290.wav,"Someone plays a smooth acoustic guitar melody that portrays a vintage, antique furniture market in brussels."
dataset/audio/MGlai7_m_291.wav,"Someone plays a low double bass hum that portrays a shadowy, old silent movie theater in berlin."
dataset/audio/MGlai7_m_292.wav,"Someone plays a playful ukulele song that portrays a swing hanging from an ancient oak tree in sherwood forest."
dataset/audio/MGlai7_m_293.wav,"Someone plays an ethereal harp melody that portrays a misty, ancient druid burial mound in ireland."
dataset/audio/MGlai7_m_294.wav,"Someone plays a steady Acoustic guitar rhythm that portrays a log cabin during a winter blizzard in Quebec."
dataset/audio/MGlai7_m_295.wav,"Someone plays a tender violin melody that portrays a field of wildflowers at the break of dawn in bavaria."
dataset/audio/MGlai7_m_296.wav,"Someone plays a warm acoustic bass line that portrays a quiet, candlelit underground tavern in budapest."
dataset/audio/MGlai7_m_297.wav,"Someone plays a refined Classical guitar music that portrays a quiet, private artist's atelier in Barcelona."
dataset/audio/MGlai7_m_298.wav,"Someone plays a longing mandolin tune that portrays a lonely, fog-shrouded island coastline near nova scotia."
dataset/audio/MGlai7_m_299.wav,"Someone plays a rich cello tone that portrays a grand, empty art museum gallery in the prado, madrid."
dataset/audio/MGlai7_m_300.wav,"Someone plays a bright flute improvisation that portrays a hidden, moss-covered waterfall grotto in iceland."
dataset/audio/MGlai7_m_301.wav,"Someone plays a fingerstyle Guitar notes that portrays a sun-dappled, leafy arcade in Bologna."
dataset/audio/MGlai7_m_302.wav,"Someone plays a gentle mandolin melody that portrays a still, glassy mountain lake in patagonia."
dataset/audio/MGlai7_m_303.wav,"Someone plays a resonant cello piece that portrays a vast, empty victorian train shed in manchester."
dataset/audio/MGlai7_m_304.wav,"Someone plays a light flute tune that portrays a field of swaying bamboo stalks in arashiyama, kyoto."
dataset/audio/MGlai7_m_305.wav,"Someone plays a rustic banjo rhythm that portrays a weathered barn in rural pennsylvania."
dataset/audio/MGlai7_m_306.wav,"Someone plays a classical Guitar arpeggios that portrays a quiet, jasmine-scented courtyard in Fez, Morocco."
dataset/audio/MGlai7_m_307.wav,"Someone plays a deep double bass line that portrays a dimly lit, underground wine vault in tuscany."
dataset/audio/MGlai7_m_308.wav,"Someone plays a cheerful ukulele song that portrays a warm breeze across a turquoise inlet in the philippines."
dataset/audio/MGlai7_m_309.wav,"Someone plays a shimmering harp melody that portrays a secluded, crystal-filled cavern in south dakota."
dataset/audio/MGlai7_m_310.wav,"Someone plays an acoustic guitar strum that portrays the atmosphere of a dusty, frontier trading post in wyoming."
dataset/audio/MGlai7_m_311.wav,"Someone plays a soaring violin melody that portrays a rugged, wave-battered sea cliff in big sur, california."
dataset/audio/MGlai7_m_312.wav,"Someone plays an acoustic bass line that portrays a riverside rowing club in cambridge, england."
dataset/audio/MGlai7_m_313.wav,"Someone plays a nylon string Guitar tremolo that portrays a peaceful, shaded olive grove in Greece."
dataset/audio/MGlai7_m_314.wav,"Someone plays a wandering mandolin tune that portrays a quiet, narrow city alley in naples."
dataset/audio/MGlai7_m_315.wav,"Someone plays a deep cello drone that portrays an echoing, stone-lined aqueduct in rome."
dataset/audio/MGlai7_m_316.wav,"Someone plays a bright flute solo that portrays a meadow filled with dancing fireflies in rural japan."
dataset/audio/MGlai7_m_317.wav,"Someone plays a lively Banjo picking that portrays a mountain cabin during a hail storm in Montana."
dataset/audio/MGlai7_m_318.wav,"Someone plays a fingerpicked Guitar melody that portrays a dimly lit, vintage record shop in Austin, Texas."
dataset/audio/MGlai7_m_319.wav,"Someone plays a booming double bass note that portrays a historic, candlelit banquet hall at dawn in edinburgh castle."
dataset/audio/MGlai7_m_320.wav,"Someone plays a bouncing ukulele rhythm that portrays a sun-warmed, sandy beach at high tide in australia."
dataset/audio/MGlai7_m_321.wav,"Someone plays a sparkling Harp arpeggios that portrays a hidden, sunlit ice crevasse in Greenland."
dataset/audio/MGlai7_m_322.wav,"Someone plays an acoustic guitar rhythm that portrays a small, wooden chapel at midnight in the swiss alps."
dataset/audio/MGlai7_m_323.wav,"Someone plays a soulful violin tune that portrays a field of ripening rye in poland."
dataset/audio/MGlai7_m_324.wav,"Someone plays a mellow acoustic bass line that portrays the mood in a quiet, late-night tea house in shanghai."
dataset/audio/MGlai7_m_325.wav,"Someone plays a classical Guitar music that portrays a quiet, ivy-covered garden wall at midday in Charleston."
dataset/audio/MGlai7_m_326.wav,"Someone plays a wistful mandolin melody that portrays a forgotten, neglected rose garden in an irish estate."
dataset/audio/MGlai7_m_327.wav,"Someone plays a dramatic cello passage that portrays a grand, empty concert hall balcony in the teatro col n, buenos aires."
dataset/audio/MGlai7_m_328.wav,"Someone plays a light flute trill that portrays a vibrant, blooming poppy field in california."
dataset/audio/MGlai7_m_329.wav,"Someone plays a driving banjo beat that portrays a rustic, log cabin saloon in alaska."
dataset/audio/MGlai7_m_330.wav,"Someone plays a smooth acoustic guitar melody that portrays a dusty, antique music parlor in new orleans."
dataset/audio/MGlai7_m_331.wav,"Someone plays a low double bass hum that portrays a shadowy, old grain silo on a midwestern farm."
dataset/audio/MGlai7_m_332.wav,"Someone plays a playful ukulele song that portrays a hammock swaying in a sea breeze on zanzibar."
dataset/audio/MGlai7_m_333.wav,"Someone plays an ethereal harp melody that portrays a moonlit, ancient stone henge on the isle of lewis."
dataset/audio/MGlai7_m_334.wav,"Someone plays a steady Acoustic guitar strumming that portrays a snowbound mountain shelter in Nepal."
dataset/audio/MGlai7_m_335.wav,"Someone plays an emotional violin piece that portrays a windswept, grassy dune on the coast of denmark."
dataset/audio/MGlai7_m_336.wav,"Someone plays a deep acoustic bass line that portrays ambiance in a quiet, late-night blues cellar in kansas city."
dataset/audio/MGlai7_m_337.wav,"Someone plays a serene nylon string guitar tune that portrays a peaceful, mist-covered moor in dartmoor, england."
dataset/audio/MGlai7_m_338.wav,"Someone plays a nostalgic mandolin melody that portrays a dusty, abandoned planetarium in griffith observatory, la."
dataset/audio/MGlai7_m_339.wav,"Someone plays a powerful cello crescendo that portrays a vast, echoing limestone cave in vietnam."
dataset/audio/MGlai7_m_340.wav,"Someone plays a bright flute improvisation that portrays a hidden, sun-dappled ravine in the grand canyon."
dataset/audio/MGlai7_m_341.wav,"Someone plays a rhythmic banjo pattern that portrays a campfire under a moonlit sky in joshua tree national park."
dataset/audio/MGlai7_m_342.wav,"Someone plays a gentle fingerstyle guitar melody that portrays a quiet, old-world study in a cambridge college."
dataset/audio/MGlai7_m_343.wav,"Someone plays a profound double bass line that portrays a dark, ancient burial mound in newgrange, ireland."
dataset/audio/MGlai7_m_344.wav,"Someone plays a lively ukulele tune that portrays a sailboat drifting across a still bay in croatia."
dataset/audio/MGlai7_m_345.wav,"Someone plays a soothing harp melody that portrays a secluded, mossy waterfall basin in costa rica."
dataset/audio/MGlai7_m_346.wav,"Someone plays a relaxed acoustic guitar rhythm that portrays a quiet, one-room schoolhouse at dawn on prince edward island."
dataset/audio/MGlai7_m_347.wav,"Someone plays a passionate violin solo that portrays a vineyard bathed in the morning sun in chile."
dataset/audio/MGlai7_m_348.wav,"Someone plays a warm acoustic bass line that portrays the mood in a dimly lit, intimate whiskey bar in kyoto."
dataset/audio/MGlai7_m_349.wav,"Someone plays a refined Classical guitar music that portrays a quiet, sculpture garden at dawn in Barcelona."
dataset/audio/MGlai7_m_350.wav,"Someone plays a longing mandolin tune that portrays a lonely, fog-shrouded island inlet off the coast of scotland."
dataset/audio/MGlai7_m_351.wav,"Someone plays a resonant cello melody that portrays a grand, abandoned opera house stage in manaus, brazil."
dataset/audio/MGlai7_m_352.wav,"Someone plays a clear flute melody that portrays a lush, verdant rainforest canopy in borneo."
dataset/audio/MGlai7_m_353.wav,"Someone plays a driving banjo rhythm that portrays a lively, bustling town fair in rural australia."
dataset/audio/MGlai7_m_354.wav,"Someone plays a soft acoustic guitar tune that portrays a quiet, snow-covered birch forest in russia."
dataset/audio/MGlai7_m_355.wav,"Someone plays a deep double bass drone that portrays a silent, ancient subterranean vault beneath jerusalem."
dataset/audio/MGlai7_m_356.wav,"Someone plays a cheerful ukulele song that portrays a picnic blanket in a sunny, flower-filled meadow at midday in austria."
dataset/audio/MGlai7_m_357.wav,"Someone plays a delicate harp arpeggio that portrays a misty, enchanted woodland dell in finland."
dataset/audio/MGlai7_m_358.wav,"Someone plays a calm acoustic guitar strum that portrays a rustic, weathered wooden dock on the norwegian fjords."
dataset/audio/MGlai7_m_359.wav,"Someone plays a tender violin melody that portrays a field of sunflowers at the golden hour in ukraine."
dataset/audio/MGlai7_m_360.wav,"Someone plays a smooth acoustic bass line that portrays the tone in a quiet, candlelit spanish tapas bar in madrid."
dataset/audio/MGlai7_m_361.wav,"Someone plays a tranquil nylon string guitar tune that portrays a peaceful, raked sand garden at twilight in kamakura, japan."
dataset/audio/MGlai7_m_362.wav,"Someone plays a reflective mandolin piece that portrays a quiet, hilltop signal tower overlooking the english channel."
dataset/audio/MGlai7_m_363.wav,"Someone plays a rich cello tone that portrays a grand, historic assembly hall in philadelphia."
dataset/audio/MGlai7_m_364.wav,"Someone plays a playful flute melody that portrays a vibrant, open-air bazaar in cairo."
dataset/audio/MGlai7_m_365.wav,"Someone plays a steady Banjo picking that portrays a small, rural trading post in the Yukon."
dataset/audio/MGlai7_m_366.wav,"Someone plays a warm fingerpicked guitar melody that portrays a cozy, firelit mountain lodge in the pyrenees."
dataset/audio/MGlai7_m_367.wav,"Someone plays a solemn double bass line that portrays a hushed, ancient monastery chapel in meteora, greece."
dataset/audio/MGlai7_m_368.wav,"Someone plays a light ukulele strum that portrays a porch overlooking a tranquil, moonlit harbor in key west."
dataset/audio/MGlai7_m_369.wav,"Someone plays an enchanting harp melody that portrays a hidden, underground spring at dusk in hungary."
dataset/audio/MGlai7_m_370.wav,"Someone plays a relaxed acoustic guitar rhythm that portrays a quiet, old-fashioned confectionery in bruges."
dataset/audio/MGlai7_m_371.wav,"Someone plays a spirited violin piece that portrays a bustling, victorian train station concourse in mumbai."
dataset/audio/MGlai7_m_372.wav,"Someone plays a deep acoustic bass line that portrays a dimly lit, smoky jazz den in buenos aires."
dataset/audio/MGlai7_m_373.wav,"Someone plays a serene classical guitar tune that portrays a peaceful, secluded rose garden in butchart gardens, canada."
dataset/audio/MGlai7_m_374.wav,"Someone plays a pensive mandolin tune that portrays a quiet, fog-bound fishing port in iceland."
dataset/audio/MGlai7_m_375.wav,"Someone plays a dramatic cello passage that portrays a grand, empty concert hall stage in carnegie hall, new york."
dataset/audio/MGlai7_m_376.wav,"Someone plays a bright flute solo that portrays a lively, tropical bird rookery in trinidad and tobago."
dataset/audio/MGlai7_m_377.wav,"Someone plays a rhythmic banjo pattern that portrays a lively, outdoor country hoedown in oklahoma."
dataset/audio/MGlai7_m_378.wav,"Someone plays a soft acoustic guitar melody that portrays a quiet, snow-covered meadow in norway."
dataset/audio/MGlai7_m_379.wav,"Someone plays a resonant double bass that portrays a dark, historic sailing ship's cabin at night on the star of india."
dataset/audio/MGlai7_m_380.wav,"Someone plays a joyful ukulele song that portrays a sandy beach at the edge of the surf at midday in tahiti."
dataset/audio/MGlai7_m_381.wav,"Someone plays a shimmering harp melody that portrays a moonlit, walled herb garden in a french monastery."
dataset/audio/MGlai7_m_382.wav,"Someone plays a steady Acoustic guitar strumming that portrays a quiet, old-fashioned tea room in Kyoto."
dataset/audio/MGlai7_m_383.wav,"Someone plays an emotional violin piece that portrays a desolate, windswept highland summit in the andes."
dataset/audio/MGlai7_m_384.wav,"Someone plays a mellow acoustic bass line that portrays a quiet, underground jazz dive in london."
dataset/audio/MGlai7_m_385.wav,"Someone plays a delicate nylon string guitar tune that portrays a peaceful, japanese zen rock garden at twilight in seattle."
dataset/audio/MGlai7_m_386.wav,"Someone plays a nostalgic mandolin melody that portrays a dusty, abandoned watchtower along the great wall of china."
dataset/audio/MGlai7_m_387.wav,"Someone plays a powerful cello crescendo that portrays a large, echoing desert ravine at dawn in jordan."
dataset/audio/MGlai7_m_388.wav,"Someone plays a clear flute trill that portrays a vibrant, blooming rooftop terrace at midday in rome."
dataset/audio/MGlai7_m_389.wav,"Someone plays a driving banjo beat that portrays a rustic mountain outpost at sunrise in nepal."
dataset/audio/MGlai7_m_390.wav,"Someone plays a smooth acoustic guitar melody that portrays a vintage, antique curiosity shop in lisbon."
dataset/audio/MGlai7_m_391.wav,"Someone plays a low double bass hum that portrays a shadowy, old nickelodeon theater in coney island."
dataset/audio/MGlai7_m_392.wav,"Someone plays a playful ukulele song that portrays a swing hanging from an ancient apple tree in normandy."
dataset/audio/MGlai7_m_393.wav,"Someone plays an ethereal harp melody that portrays a misty, ancient druid stone circle at twilight in cornwall."
dataset/audio/MGlai7_m_394.wav,"Someone plays a steady Acoustic guitar rhythm that portrays a log cabin during a winter squall in Finland."
dataset/audio/MGlai7_m_395.wav,"Someone plays a tender violin melody that portrays a field of wildflowers at the break of dawn in montana."
dataset/audio/MGlai7_m_396.wav,"Someone plays a warm acoustic bass line that portrays a quiet, candlelit underground bistro at dawn in vienna."
dataset/audio/MGlai7_m_397.wav,"Someone plays a refined Classical guitar music that portrays a quiet, private artist's atelier at twilight overlooking Florence."
dataset/audio/MGlai7_m_398.wav,"Someone plays a longing mandolin tune that portrays a lonely, fog-shrouded island cove at midday off the coast of maine."
dataset/audio/MGlai7_m_399.wav,"Someone plays a rich cello tone that portrays a grand, empty art museum rotunda in the uffizi gallery, florence."
dataset/audio/MGlai7_m_400.wav,"Someone plays a bright flute improvisation that portrays a hidden, moss-covered waterfall cascade at dawn in the philippines."
dataset/audio/MGlai7_m_401.wav,"Someone plays a fingerstyle Guitar notes that portrays a sun-drenched, glass-roofed arcade in Milan."
dataset/audio/MGlai7_m_402.wav,"Someone plays a gentle mandolin melody that portrays a still, mirrored alpine lake in austria."
dataset/audio/MGlai7_m_403.wav,"Someone plays a resonant cello piece that portrays a vast, empty victorian exhibition hall in london."
dataset/audio/MGlai7_m_404.wav,"Someone plays a light flute tune that portrays a grove of rustling reeds by a riverbank in the nile delta."
dataset/audio/MGlai7_m_405.wav,"Someone plays a rustic banjo rhythm that portrays a weather-beaten grain mill in rural ohio."
dataset/audio/MGlai7_m_406.wav,"Someone plays a classical Guitar arpeggios that portrays a quiet, citrus-scented patio in Sicily."
dataset/audio/MGlai7_m_407.wav,"Someone plays a deep double bass line that portrays a dimly lit, underground rum cellar in havana."
dataset/audio/MGlai7_m_408.wav,"Someone plays a cheerful ukulele song that portrays a gentle offshore breeze across a coral atoll in the marshall islands."
dataset/audio/MGlai7_m_409.wav,"Someone plays a shimmering harp melody that portrays a secluded, geode-lined grotto in brazil."
dataset/audio/MGlai7_m_410.wav,"Someone plays an acoustic guitar strum that portrays the atmosphere of a dusty, frontier stagecoach stop in arizona."
dataset/audio/MGlai7_m_411.wav,"Someone plays a soaring violin melody that portrays a craggy, surf-pounded headland in portugal."
dataset/audio/MGlai7_m_412.wav,"Someone plays an acoustic bass line that portrays a canal-side lockhouse in amsterdam."
dataset/audio/MGlai7_m_413.wav,"Someone plays a nylon string Guitar tremolo that portrays a peaceful, shaded fig orchard in Turkey."
dataset/audio/MGlai7_m_414.wav,"Someone plays a wandering mandolin tune that portrays a quiet, winding backstreet in dubrovnik."
dataset/audio/MGlai7_m_415.wav,"Someone plays a deep cello drone that portrays an echoing, stone-lined cistern beneath istanbul."
dataset/audio/MGlai7_m_416.wav,"Someone plays a bright flute solo that portrays a meadow filled with fluttering moths at dusk in hungary."
dataset/audio/MGlai7_m_417.wav,"Someone plays a lively Banjo picking that portrays a mountain cabin during a sleet storm in Wyoming."
dataset/audio/MGlai7_m_418.wav,"Someone plays a fingerpicked Guitar melody that portrays a dimly lit, vintage sheet music shop in Vienna."
dataset/audio/MGlai7_m_419.wav,"Someone plays a booming double bass note that portrays a historic, candlelit banquet hall at dawn in kyoto."
dataset/audio/MGlai7_m_420.wav,"Someone plays a bouncing ukulele rhythm that portrays a sun-warmed, sandy beach at high tide in mexico."
dataset/audio/MGlai7_m_421.wav,"Someone plays a sparkling Harp arpeggios that portrays a hidden, sunlit ice fissure in Patagonia."
dataset/audio/MGlai7_m_422.wav,"Someone plays an acoustic guitar rhythm that portrays a small, wooden chapel at sunrise in norway."
dataset/audio/MGlai7_m_423.wav,"Someone plays a soulful violin tune that portrays a field of ripening oats in sweden."
dataset/audio/MGlai7_m_424.wav,"Someone plays a mellow acoustic bass line that portrays the mood in a quiet, late-night cafe in buenos aires."
dataset/audio/MGlai7_m_425.wav,"Someone plays a classical Guitar music that portrays a quiet, ivy-covered garden wall at twilight in Savannah."
dataset/audio/MGlai7_m_426.wav,"Someone plays a wistful mandolin melody that portrays a forgotten, overgrown herb garden in a cotswold village."
dataset/audio/MGlai7_m_427.wav,"Someone plays a dramatic cello passage that portrays a grand, empty concert hall balcony in the sydney opera house."
dataset/audio/MGlai7_m_428.wav,"Someone plays a light flute trill that portrays a vibrant, blooming lupine field in new zealand."
dataset/audio/MGlai7_m_429.wav,"Someone plays a driving banjo beat that portrays a rustic, log cabin roadhouse in montana."
dataset/audio/MGlai7_m_430.wav,"Someone plays a smooth acoustic guitar melody that portrays a dusty, antique music parlor in vienna."
dataset/audio/MGlai7_m_431.wav,"Someone plays a low double bass hum that portrays a shadowy, old flour mill in rural england."
dataset/audio/MGlai7_m_432.wav,"Someone plays a playful ukulele song that portrays a hammock swaying in a salt-tinged breeze in the greek islands."
